00001,__________,0.00,0.00,-6,0,0,UNKNOWN,2018-09-17,Use this item as a placeholder.
00307,EXHAUST HOSE 3' (FT),20.25,0,0,0,0,UNKNOWN,
00308,EXHAUST HOSE 3' (IN),1.7,0,0,0,0,UNKNOWN,
00309,EXHAUST HOSE 3.1_2' (FT),22.5,0,0,0,0,UNKNOWN,
00310,EXHAUST HOSE 3.1_2' (IN),2.25,0,0,0,0,UNKNOWN,
00311,EXHAUST HOSE 3.1_8' (FT),20.75,0,0,0,0,UNKNOWN,
00312,EXHAUST HOSE 3.1_8' (IN),1.9,0,0,0,0,UNKNOWN,
00313,EXHAUST HOSE 4' (FT),18.75,0,0,0,0,UNKNOWN,
00314,EXHAUST HOSE 4' (IN),1.6,0,0,0,0,UNKNOWN,
00315,EXHAUST HOSE 4.1_2' (FT),26.1,0,0,0,0,UNKNOWN,
00316,EXHAUST HOSE 4.5' (IN),2.2,0,0,0,0,UNKNOWN,
00317,EXHAUST HOSE 5' (FT),26.9,0,0,0,0,UNKNOWN,
00318,EXHAUST HOSE 5' (IN),2.25,0,0,0,0,UNKNOWN,
00319,EXHAUST HOSE 6' (FT),35.45,0,0,0,0,UNKNOWN,
00320,EXHAUST HOSE 6' (IN),2.9,0,0,0,0,UNKNOWN,
00321,EXPANSION VALVE 3_8 X 1_2,105,0,0,0,0,UNKNOWN,
00322,EXPANSION VALVE TS-2,59,0,0,0,0,UNKNOWN,
00323,EXTENSION CORD - 50',40,0,0,0,0,SAM'S CLUB,
00324,FABRICATED SHAFT 3' x 7',566,0,0,0,0,MANUFACTURE,
00325,FEMALE PLUG - 110V,5,0,0,0,0,UNKNOWN,
00326,FIBERGLASS DISK - G80,50,0,0,0,0,JOHNSON FIBERGLASS,
00327,FIBERGLASS MESH - LB,4,0,0,0,0,JOHNSON FIBERGLASS,
00328,FIBERGLASS RESIN - GAL,30,0,0,0,0,JOHNSON FIBERGLASS,
00329,FIBERGLASS RESIN W_ STEEL PAIL - 5 GAL,130,0,0,0,0,JOHNSON FIBERGLASS,
00330,FIBERGLASS RESIN W_ STEEL PAIL - GAL,28,0,0,0,0,JOHNSON FIBERGLASS,
00331,FIBERGLASS TAPE (FT),1,0,0,0,0,JOHNSON FIBERGLASS,
00332,FILTER - 3412,115,0,0,0,0,CARQUEST,
00333,FILTER - 48DM,36,0,0,0,0,CARQUEST,
00334,FILTER - 8-94321219-1 ISUZU OIL,,0,0,0,0,CARQUEST,
00335,FILTER - AF1896 - PA2554,95,0,0,0,0,CARQUEST,
00336,FILTER - AF331 - PA1620S,24,0,0,0,0,CARQUEST,
00337,FILTER - AFO186900,115,0,0,0,0,CARQUEST,
00338,FILTER - AH1107 - PA2805,29.5,0,0,0,0,CARQUEST,
00339,FILTER - AH1199 - PA2829,44.75,0,0,0,0,UNKNOWN,
00340,FILTER - AIR 3408,105,0,0,0,0,CARQUEST,
00341,FILTER - B178,,0,0,0,0,CARQUEST,
00342,FILTER - B7089,,0,0,0,0,CARQUEST,
00343,FILTER - B7125 - LF3703,13.5,0,0,0,0,CARQUEST,
00344,FILTER - B7144 - LF3642,,0,0,0,0,CARQUEST,
00345,FILTER - B7322,15.57,0,0,0,0,UNKNOWN,
00346,FILTER - B75,,0,0,0,0,CARQUEST,
00347,FILTER - B7600 - LF667,,0,0,0,0,CARQUEST,
00348,FILTER - BD103,,0,0,0,0,CARQUEST,
00349,FILTER - BF5810,,0,0,0,0,CARQUEST,
00350,FILTER - BF584,11,0,0,0,0,CARQUEST,
00351,FILTER - BF7124,16,0,0,0,0,CARQUEST,
00352,FILTER - BF825,,0,0,0,0,CARQUEST,
00353,FILTER - BF940,,0,0,0,0,CARQUEST,
00354,FILTER - BF954,16,0,0,0,0,CARQUEST,
00355,FILTER - BF970,,0,0,0,0,CARQUEST,
00356,FILTER - BT216,,0,0,0,0,CARQUEST,
00357,FILTER - BT287 - LF680,,0,0,0,0,CARQUEST,
00358,FILTER - BT359,18,0,0,0,0,CARQUEST,
00359,FILTER - BT536,,0,0,0,0,CARQUEST,
00360,FILTER - FF211 - BF584,11,0,0,0,0,CARQUEST,
00361,FILTER - FF5108 - BF719,15.25,0,0,0,0,CARQUEST,
00362,FILTER - FF5320 - BF7633,9,0,0,0,0,CARQUEST,
00363,FILTER - FS19583 - BF7674 - L3102F,21,0,0,0,0,CARQUEST,
00364,FILTER - FS19975 - BF7950D,22.5,0,0,0,0,CARQUEST,
00365,FILTER - FS20102 - PF598,9.25,0,0,0,0,CARQUEST,
00366,FILTER - HF6243,,0,0,0,0,CARQUEST,
00367,FILTER - HF6802,,0,0,0,0,CARQUEST,
00368,FILTER - L2020FN,13.5,0,0,0,0,CARQUEST,
00369,FILTER - L2020FN (BOX),144,0,0,0,0,CARQUEST,
00370,FILTER - L2021F,,0,0,0,0,CARQUEST,
00371,FILTER - L3887F - BF7674,,0,0,0,0,CARQUEST,
00372,FILTER - L4604F,,0,0,0,0,CARQUEST,
00373,FILTER - L7655 - LF871,16,0,0,0,0,CARQUEST,
00374,FILTER - LAF2534,,0,0,0,0,CARQUEST,
00375,FILTER - LAF3534,,0,0,0,0,CARQUEST,
00376,FILTER - LAF4714,110,0,0,0,0,CARQUEST,
00377,FILTER - LAF851,,0,0,0,0,CARQUEST,
00378,FILTER - LF3333 - B95,14.75,0,0,0,0,CARQUEST,
00379,FILTER - LF3642 - B7144,15.5,0,0,0,0,CARQUEST,
00380,FILTER - LF667 - B7600,11,0,0,0,0,CARQUEST,
00381,FILTER - LF678 - BT259,11.5,0,0,0,0,CARQUEST,
00382,FILTER - LF680 - BT287,11.5,0,0,0,0,CARQUEST,
00383,FILTER - LF691 - LFP4005 - B99,16,0,0,0,0,CARQUEST,
00384,FILTER - LF691 (BOX),96,0,0,0,0,CARQUEST,
00385,FILTER - LF691A,19.99,0,0,0,0,UNKNOWN,
00386,FILTER - LFF2040N,6,0,0,0,0,CARQUEST,
00387,FILTER - LFF3347,10,0,0,0,0,CARQUEST,
00388,FILTER - LFF3415,10,0,0,0,0,CARQUEST,
00389,FILTER - LFF3521,,0,0,0,0,CARQUEST,
00390,FILTER - LFF5823,,0,0,0,0,CARQUEST,
00391,FILTER - LFH4223,18,0,0,0,0,CARQUEST,
00392,FILTER - LFH8412,,0,0,0,0,CARQUEST,
00393,FILTER - LFP3191,,0,0,0,0,CARQUEST,
00394,FILTER - LFP3417,,0,0,0,0,CARQUEST,
00395,FILTER - LFP6007,16,0,0,0,0,CARQUEST,
00396,FILTER - LFP911,,0,0,0,0,CARQUEST,
00397,FILTER - LP 2247,,0,0,0,0,CARQUEST,
00398,FILTER - LP2017,,0,0,0,0,CARQUEST,
00399,FILTER - LP8172,,0,0,0,0,CARQUEST,
00400,FILTER - P7003,,0,0,0,0,CARQUEST,
00401,FILTER - PA1681-FN,,0,0,0,0,CARQUEST,
00402,FILTER - PA1765,115,0,0,0,0,CARQUEST,
00403,FILTER - PA2653,,0,0,0,0,CARQUEST,
00404,FILTER - PA2830,,0,0,0,0,CARQUEST,
00405,FILTER - PH 4403,,0,0,0,0,CARQUEST,
00406,FILTER - PH4403,20,0,0,0,0,CARQUEST,
00407,FILTER - PH725,,0,0,0,0,CARQUEST,
00408,FILTER AIR - ROLL,90,0,0,0,0,CARQUEST,
00409,FILTER DRIER - DCL415,60,0,0,0,0,CARQUEST,
00410,FIRE EXTINGUISHER,25,0,0,0,0,DONOVAN,
00411,FIRST AID KIT (339730),139.98,75,0,0,0,DONOVAN,
00412,FISH EYE - ALUMINUM,35,0,0,0,0,UNKNOWN,
00413,FISH EYE - SS,35,0,0,0,0,IMPORT,
00414,FISH SHOOTER - NYLON,150,0,0,0,0,MANUFACTURE,
00415,FISH SHOOTER - AQUAMARINE,175,100,20,0,0,MANUFACTURE, 2018-09-14
00416,MOTOR - 5HP 3600RPM 184TC,380,304,0,0,0,WOFFORD,
00417,CHAIN SS - 1_2' (200' BARREL),1550,1350,0,0,0,SAMCO,
00418,FISKAR SCISSOR - ORANGE,20.77,13.27,0,24,0,HERITAGE,
00419,Flap Sanding Disc Set - 4.1_2',5.28,0,0,0,0,WHOLESALE,
00420,FLARE - BOUYANT SMOKE SIGNAL ORANGE,59,38.87,0,0,0,COMMODORE,
00421,FLARE - HAND,21,12.08,0,0,0,COMMODORE,
00422,FLARE - PARACHUTE,55,38.67,0,0,0,COMMODORE,
00423,FLASHLIGHT LED,7,0,0,0,0,UNKNOWN,
00424,FLAT 3_4 X 6 X 20,,0,0,0,0,REGIONAL STEEL,
00425,FLAT BAR - SS: 1_2' X 3' (PER FT),15,0,0,0,0,REGIONAL STEEL,
00426,FLAT BAR - SS: 1_4' X 1-1_2' (PER FT),10,0,0,0,0,REGIONAL STEEL,
00427,FLAT BAR - SS: 1_4' X 1-1_4' (PER FT),5,0,0,0,0,REGIONAL STEEL,
00428,FLAT BAR - 1-1_4X1_4X12',120,0,0,0,0,REGIONAL STEEL,
00429,FLOAT - BROWN (SMALL),4,0,0,0,0,IMPORT,
00430,FLOAT - BULLET,16,9,0,0,0,IMPORT,
00431,FLOAT - BULLET RED_WHITE,26,0,0,0,0,UNKNOWN,
00432,FLOAT - ORANGE_PURPLE HARD 8',18,0,0,0,0,IMPORT,
00433,FLOAT - PURPLE HARD 8',18,0,0,0,0,IMPORT,
00434,FLOAT - YELLOW - LARGE,11,5.27,0,0,0,IMPORT,
00435,FLOAT - YELLOW - SMALL,9,0,0,0,0,IMPORT,
00436,MOTOR - 3HP 3600RPM 56C,317.5,254,0,0,0,WOFFORD,
00437,FREEON 22,350,0,0,0,0,UNKNOWN,
00438,FREEON 404,190,0,0,0,0,UNKNOWN,
00439,FREEON A99,240,0,0,0,0,UNKNOWN,
00440,FRICTION HUB SS SET,1200,0,0,0,0,UNKNOWN,
00441,GALV. EXP. METAL RAISED 1-1_2 #6 - 5X10,,0,0,0,0,UNKNOWN,
00442,GASKET - 3',15,0,0,0,0,UNKNOWN,
00443,GASKET (FOR DOORS) FT,6,0,0,0,0,UNKNOWN,
00444,GASKET - 8',55,0,0,0,0,UNKNOWN,
00445,GEAR CHAIN CONNECTOR,5,0,0,0,0,UNKNOWN,
00446,GEAR CHAIN COUPLING - 8020,,0,0,0,0,UNKNOWN,
00447,GEAR CHAIN COUPLING - HUB - 2',,0,0,0,0,UNKNOWN,
00448,GEAR CHAIN COUPLING - HUB - 2-1_4',,0,0,0,0,UNKNOWN,
00449,GEAR CHAIN DIAMOND - S-100,42,0,0,0,0,UNKNOWN,
00450,GENERATOR SET,,0,0,0,0,UNKNOWN,
00451,GENERATOR SET - JOHN DEERE,19403,0,0,0,0,UNKNOWN,
00452,GLOVE - TOUCH N TUFF (BOX),14,0,0,0,1,HERITAGE,
00453,CHAIN GALV - 3_8' (400' BARREL),860,500,0,0,0,SSC,
00454,GLOVE - CRAB (PACK),22,0,0,1,1,HERITAGE WHOLESALE,
00455,GLOVE - GREEN (PAIR),6,0,0,1,1,HERITAGE WHOLESALE,
00456,GLOVE - OYSTER (PACK),45,0,0,1,1,HERITAGE WHOLESALE,
00457,GLOVE - OYSTER PAIR,7,0,0,1,1,HERITAGE WHOLESALE,
00458,GLOVE - WELDING (PAIR),16,0,0,1,1,HERITAGE WHOLESALE,
00459,GLOVE - FREEZER (PAIR),7.5,2.65,0,0,1,SSC,
00460,GLOVE - RUBBER DOTTED (PAIR),1.5,0,0,1,1,HERITAGE WHOLESALE,
00461,GLOVE - YELLOW (DOZEN),32,22,0,1,1,HERITAGE WHOLESALE,
00462,GLOVE - YELLOW (PAIR),3.5,1.83,0,0,1,HERITAGE WHOLESALE,
00463,GLOVE - NITRILE LATEX (BOX),10,0,0,1,1,HERITAGE WHOLESALE,
00464,GLOVE - WHITE (PAIR),1.5,0,0,1,1,HERITAGE WHOLESALE,
00465,GOJO - GALLON,23,0,0,0,0,SAM'S CLUB,
00466,GREASE FITTING,1,0,0,0,0,UNKNOWN,
00467,GREASE GUN - HOSE,8.5,0,1,0,0,UNKNOWN,
00468,GREASE HOSE ASSEMBLY,37,0,0,0,0,UNKNOWN,
00469,GREEN NET SACKS,170,0,0,0,0,MANUFACTURE,
00470,GRINDING DISK - 4',3,0,0,0,0,WHOLESALE,
00471,GRINDING DISK - 4.5' 024,3.8,0,0,0,0,UNKNOWN,
00472,GRINDING WHEEL - 4.1_2',3.5,0,1.84,0,0,AIRGAS,
00473,GRINDING WHEEL W_NUT - 7',7.5,0,3.25,0,0,WHOLESALE,
00474,GUNK DEGREASER,5,0,0,0,0,UNKNOWN,
00475,HAMMER,10,0,0,0,0,WHOLESALE,
00476,HAMMER - LONG NAIL,15,0,0,0,0,WHOLESALE,
00477,HAND CHOP SAW - (FULL) 12',5,0,0,0,0,WHOLESALE,
00478,HAND CHOP SAW - BLADE 12',2,0,0,0,0,WHOLESALE,
00479,HAND CHOP SAW - HANDLE 12',3,0,0,0,0,WHOLESALE,
00480,HAND PUMP - CAT,145,0,0,0,0,UNKNOWN,
00481,HAND PUMP - GASKET,10,0,0,0,0,UNKNOWN,
00482,HANGING CABLE - 1_2',0.85,0,0,0,0,UNKNOWN,
00483,HANGING CABLE - 3_8',0.7,0,0,0,0,UNKNOWN,
00484,HANGING CABLE 7_16',0.75,0,0,0,0,UNKNOWN,
00485,HANGING CABLE 9_16',1.1,0,0,0,0,UNKNOWN,
00486,HANGING CABLE 9_16' (UNDER 100 FT),1.25,0,0,0,0,UNKNOWN,
00487,HAT POLYESTER,5,0,0,0,0,UNKNOWN,
00488,HAT STRAW,5,0,0,0,0,UNKNOWN,
00489,HEX KEY SET - 1_16-1_4' 8PC,3,0,0,0,0,WHOLESALE,
00490,HITACHI GRINDER 4.1_2',65,0,0,0,0,UNKNOWN,
00491,HOOK - DEXTER,15,0,0,0,0,HERITAGE WHOLESALE,
00492,HOOK - SHRIMP (CHINA),7,0,0,0,0,UNKNOWN,
00493,HOOK - SHRIMP (USA),15,0,0,0,0,HERITAGE WHOLESALE,
00494,HOOK GALV - 1',26,10,0,0,0,SSC,
00495,HOOK GALV - 1-1_4',45,0,0,0,0,SSC,
00496,HOOK GALV - 1-1_8',32,0,0,0,0,SSC,
00497,HOOK GALV - 1-3_8',64,0,0,0,0,SSC,
00498,HOOK GALV - 1_2',8,0,0,0,0,SSC,
00499,HOOK GALV - 3_4',14,3.9,0,0,0,SAMCO,
00500,HOOK GALV - 5_8',10,0,0,0,0,SSC,
00501,HOOK GALV - 7_8',21,0,0,0,0,SSC,
00502,HOOK SS - 1',34,0,0,0,0,SSC,
00503,HOOK SS - 1.1_4',58,99.99,0,0,0,SSC,
00504,HOOK SS - 1.1_8',42,69.99,0,0,0,SSC,
00505,HOOK SS - 1.3_8',66,0,0,0,0,SSC,
00506,HOOK SS - 1_2',10,0,0,0,0,SSC,
00507,HOOK SS - 3_4',28,24.65,0,0,0,SSC,
00508,HOOK SS - 5_8',15,0,0,0,0,SSC,
00509,HOOK SS - 7_8',24,39.99,0,0,0,SSC,
00510,HOOK SS - 9_16',13,0,0,0,0,SSC,
00511,HOSE 3_4' - HYDRAULIC BLUE (FT),15,0,0,0,0,UNKNOWN,
00512,HOSE CLAMP - 3-1_2',3.5,0,0,0,0,UNKNOWN,
00513,HOSE CLAMP - 4',4,0,0,0,0,UNKNOWN,
00514,HOSE CLAMP - 4-1_2',4.5,0,0,0,0,UNKNOWN,
00515,HOSE RED - 1-1_2' (FT),5.5,0,0,0,0,UNKNOWN,
00516,HOSE RED - 1-1_4' (FT),5.5,0,0,0,0,UNKNOWN,
00517,HYDRAULIC OIL (5 GAL) - MEGA PREMIUM HYDRAULIC PLUS AW 68,55,0,0,0,0,SOUTH TEXAS OIL,
00518,HYDROSTATIC RELEASE UNIT - EPIRB (201486),112.17,93.48,0,0,0,DONOVAN,
00519,HYDROSTATIC RELEASE UNIT - RAFT (436471),151.96,126.63,0,0,0,DONOVAN,
00520,JABSCO IMPELLER 5_8' (418373),41.79,28.8,0,0,0,DONOVAN,
00521,JABSCO IMPELLER 1' (418448),59.68,39.52,0,0,0,DONOVAN,
00522,KEYWAY - 1_2',17,0,1,0,0,UNKNOWN,
00523,KEYWAY - 1_4',12,0,0,0,0,UNKNOWN,
00524,KEYWAY - 7_16',15,0,0,0,0,UNKNOWN,
00525,KNIFE - DEXTER 3' WHITE,6,0,0,0,0,HERITAGE WHOLESALE,
00526,KNIFE - DEXTER 3' WHITE WIDE ,10,0,0,0,0,HERITAGE WHOLESALE,
00527,KNIFE - DEXTER OYSTER,14,0,0,0,0,HERITAGE WHOLESALE,
00528,KNIFE - PARING WHITE,3,0,0,0,0,HERITAGE WHOLESALE,
00529,KNIFE - STEAK,1,0,0,0,0,SAMS CLUB,
00530,KNIFE - UTILITY 6',6,0,0,0,0,HERITAGE WHOLESALE,
00531,KNIFE - VICTORINOX JAGGED,8,0,0,0,0,HERITAGE WHOLESALE,
00532,KNIFE SHARPENER,10,0,0,0,0,HERITAGE WHOLESALE,
00533,KNIFE - VICTORINOX,7,0,0,0,0,UNKNOWN,
00534,LABOR - NET,185,0,0,0,0,MANUFACTURE,
00535,LABOR - NET (HUNG),225,0,0,0,0,MANUFACTURE,
00536,LABOR - NETS,,0,0,0,0,MANUFACTURE,
00537,LABOR - PLASMA CUT,100,0,0,0,0,MANUFACTURE,
00538,LABOR - SPLICE,15,0,0,0,0,MANUFACTURE,
00539,LIFE VEST,55,0,0,0,0,DONOVAN,
00540,LIGHT BASE - 220V,5,0,0,0,0,UNKNOWN,
00541,LIGHT BULB - 1000W,49,0,0,0,0,UNKNOWN,
00542,LIGHT BULB - 12V 50W,4,0,0,0,0,UNKNOWN,
00543,LIGHT BULB - 25W - 120V,4.5,0,0,0,0,UNKNOWN,
00544,LIGHT BULB - 400W,26,0,0,0,0,UNKNOWN,
00545,LIGHT BULB - CFL 40W 4',8,0,0,0,0,UNKNOWN,
00546,LIGHT BULB - CFL 60W,3,0,0,0,0,UNKNOWN,
00547,LIGHT BULB - LED 60W,6,0,0,0,0,UNKNOWN,
00548,LIGHT BULB - NAVIGATION,4.5,0,0,0,0,IMPORT,
00549,LIGHT COVER - RED - WHITE - GREEN,55,0,0,0,0,UNKNOWN,
00550,LIGHT MARKER,13.5,0,0,0,0,COMMODORE,
00551,LIGHT SOCKET - BLACK,35,0,0,0,0,UNKNOWN,
00552,LINE VALVE - 214 6ST,105,0,0,0,0,UNKNOWN,
00553,LINE VALVE - 216-10ST 5_8',55,0,0,0,0,UNKNOWN,
00554,LIQUID FILTER 415,64,0,0,0,0,JOHNSTONE,
00555,LOCK,7,0,0,0,0,WHOLESALE,
00556,LOCK PIN,12,0,0,0,0,UNKNOWN,
00557,LOCK WASHER - 02007240,6,0,0,0,0,UNKNOWN,
00558,LOUD HAILER - 30W (VLH-3000),35,0,0,0,0,UNKNOWN,
00559,LUBRICANT SPRAY,7.5,0,0,0,0,UNKNOWN,
00560,MALLET RUBBER,3,0,0,0,0,WHOLESALE,
00561,MARINE LIGHT - BASE,85,0,0,0,0,IMPORT,
00562,MARINE LIGHT - BIG GREEN,175,0,0,0,0,IMPORT,
00563,MARINE LIGHT - BIG RED,175,0,0,0,0,IMPORT,
00564,MARINE LIGHT - BIG SMOKE,175,0,0,0,0,IMPORT,
00565,MARINE LIGHT - BIG WHITE,175,0,0,0,0,IMPORT,
00566,MARINE LIGHT - FRAME,55,0,0,0,0,IMPORT,
00567,MARINE LIGHT - SMALL GREEN,135,0,0,0,0,IMPORT,
00568,MARINE LIGHT - SMALL RED,135,0,0,0,0,IMPORT,
00569,MARINE LIGHT - SMALL WHITE,135,0,0,0,0,IMPORT,
00570,MARINE SEALANT - 3M ADHESIVE SEALANT 5200,25,24.38,0,0,0,COMMODORE,
00571,MARINE SIGNAL HORN (811988),23.5,13.86,0,0,0,DONOVAN,
00572,CHAIN DOUBLE MASTER LINK #60,5.5,0,1,0,0,UNKNOWN,
00573,MASTERDRIVE - SF 2-7_16',75,0,0,0,0,MOTION,
00574,MASTERDRIVE IB110SDS,74,0,0,0,0,MOTION,
00575,MASTERDRIVE IB34SH,37,0,0,0,0,MOTION,
00576,MASTERDRIVE SH 1-1_8,27,0,0,0,0,MOTION,
00577,MEASURING TAPE - 33',14.5,0,0,0,0,WHOLESALE,
00578,METAL:ANGLE - 304L 2 X 2 X 1_4 (FT),14.66,0,0,0,0,REGIONAL STEEL,
00579,METAL:ANGLE - SS: 1-1_2' X 1-1_2' X 1_4' (20 FT),150,0,0,0,0,REGIONAL STEEL,
00580,METAL:ANGLE - SS: 1-1_2' X 1-1_2' X 1_4' (PER FT),12,0,0,0,0,REGIONAL STEEL,
00581,METAL:ANGLE - SS: 1-1_2' X 1-1_2' X 1_8' (20 FT),,0,0,0,0,REGIONAL STEEL,
00582,METAL:ANGLE - SS: 1-1_2' X 1-1_2' X 1_8' (PER FT),8,0,0,0,0,REGIONAL STEEL,
00583,METAL:ANGLE - SS: 2' X 2' X 1_4' (20FT),175,0,0,0,0,REGIONAL STEEL,
00584,METAL:ANGLE - SS: 2' X 2' X 1_4' (PER FT),8,0,0,0,0,REGIONAL STEEL,
00585,METAL:ANGLE - SS: 3' X 3' X 1_4' (20FT),240,0,0,0,0,REGIONAL STEEL,
00586,METAL:ANGLE - SS: 3' X 3' X 1_4' (PER FT),14,0,0,0,0,UNKNOWN,
00587,MOTOR - 10HP 1800RPM 215TC,716.25,573,0,0,0,WOFFORD,
00588,MOTOR - 2HP 1800RPM 215TC,245,0,0,0,0,WOFFORD,
00589,MOTOR - 3HP 1800RPM 182T,320,249,0,0,0,WOFFORD,
00590,MOTOR - 3HP 3600RPM 145TC,333.75,267,0,0,0,WOFFORD,
00591,MOTOR - 5HP 1800RPM,695,0,0,0,0,UNKNOWN,
00592,MOTOR - 7.5HP 1800RPM 215TC,563.75,451,0,0,0,WOFFORD,
00593,MOTOR - 3HP USA SWITCH 'FAN',460,0,0,0,0,WOFFORD,
00594,MUD ROLLER 6',2.5,0,0,0,0,IMPORT,
00595,MUD ROLLER 9',4.5,2.88,1800,3600,0,IMPORT, 2018-09-14
00596,MURPHY WATER TEMP - 20T-250-50-1_2,75,0,0,0,0,JOHNSTONE,
00597,MYSTIK JT-6 GREASE,4,0,0,0,0,UNKNOWN,
00598,MYSTIK JT-6 GREASE (BOX),39,0,0,0,0,UNKNOWN,
00599,MYSTIK OG-5 GREASE,2.5,0,0,0,0,UNKNOWN,
00600,MYSTIK OG-5 GREASE (BOX),45,0,0,0,0,UNKNOWN,
00601,NAVIGATION ALL-ROUND LIGHT,175,0,0,0,0,UNKNOWN,
00602,NEEDLE - LARGE,1.5,0.22,0,0,0,IMPORT,
00603,NEEDLE - LONG,1,0.22,0,0,0,IMPORT,
00604,NEEDLE - MEDIUM,1,0.22,0,0,0,IMPORT,
00605,NEEDLE - SHORT,1,0.2,0,0,0,IMPORT,
00606,NEOPRENE RUBBER STRIP,300,0,0,0,0,UNKNOWN,
00607,NET DIP - 50FT,175,0,0,0,0,MANUFACTURE,
00608,NET DIP - CORNER,18.5,0,0,0,0,MANUFACTURE,
00609,NET DIP - COVER,13,0,0,0,0,MANUFACTURE,
00610,NET DIP - DRUM,544.5,0,0,0,0,MANUFACTURE,
00611,MOTOR - 15HP 1800RPM 254TC,852.5,682,0,0,0,WOFFORD,
00612,NET DIP - FT,3.5,0,0,0,0,MANUFACTURE,
00613,NET DIP - GAL,25,0,0,0,0,UNKNOWN,
